source,target,weight
1374,1029,7.0
1374,1043,6.0
1374,1101,226.0
1374,1200,35477.0
1374,1201,14.0
1374,1244,1.0
1374,1252,25238.0
1374,1258,11350.0
1374,1353,32.0
1374,1406,8.0
1374,1411,16.0
1374,1417,31.0
1374,1435,15795.0
1374,1517,40.0
1374,1596,24.0
1374,1628,40.0
1374,1664,349.0
1374,1799,28.0
1375,114,1508.0
1376,41,1200.0
1376,75,81.0
1376,114,219187.0
1376,134,6.0
1376,145,3510.0
1376,149,63.0
1376,169,9.0
1376,206,166.0
1376,215,30386.0
1376,239,580.0
1376,246,75769.0
1376,290,2.0
1376,311,33605.0
1376,317,43968.0
1376,321,54.0
1376,356,15948.0
1376,381,1.0
1376,383,35498.0
1376,391,434.0
1376,432,15.0
1376,435,68160.0
1376,496,4.0
1376,500,72519.0
1376,506,8.0
1376,526,506.0
1376,610,3.0
1376,613,1.0
1376,618,51.0
1376,619,113.0
1376,683,153.0
1376,685,16.0
1376,709,62005.0
1376,727,22.0
1376,731,114.0
1376,760,573.0
1376,766,181224.0
1376,899,35.0
1376,902,48560.0
1376,918,6.0
1376,978,20.0
1376,982,70582.0
1376,988,112.0
1376,989,32.0
1376,994,128.0
1376,1016,655.0
1376,1029,12.0
1376,1066,50.0
1376,1068,10519.0
1376,1072,4.0
1376,1101,74.0
1376,1109,43.0
1376,1185,3.0
1376,1200,178246.0
1376,1201,32.0
1376,1231,157.0
1376,1252,64147.0
1376,1264,76.0
1376,1277,447.0
1376,1297,25.0
1376,1316,11.0
1376,1320,125.0
1376,1353,247.0
1376,1368,97.0
1376,1374,4.0
1376,1391,535.0
1376,1405,73.0
1376,1411,7.0
1376,1426,5.0
1376,1437,2626.0
1376,1504,15.0
1376,1549,111.0
1376,1596,1.0
1376,1613,35234.0
1376,1628,14.0
1376,1631,5.0
1376,1752,19.0
1376,1820,7.0
1376,1837,2502.0
1377,685,3.0
1377,1837,6.0
1378,628,8251.0
1378,1139,1848.0
1378,1427,67.0
1378,1499,11798.0
1379,628,29008.0
1382,32,33.0
1382,391,33990.0
1382,877,4751.0
1382,1682,68.0
1383,977,37.0
1383,1057,7.0
1383,1121,7.0
1383,1145,1.0
1383,1476,8.0
1384,685,3.0
1386,256,98.0
1387,67,10.0
1387,88,23.0
1387,91,416.0
1387,122,17.0
1387,152,1482.0
1387,482,30.0
1387,647,4.0
1387,684,33.0
1387,817,17.0
1387,818,246.0
1387,830,49.0
1387,844,118.0
1387,851,1.0
1387,862,4.0
1387,1030,233.0
1387,1048,148.0
1387,1290,121.0
1387,1422,6.0
1387,1451,3.0
1387,1544,11.0
1387,1601,6.0
1387,1677,24.0
1388,366,2.0
1388,802,74.0
1388,921,684.0
1388,1824,2.0
1390,75,4.0
1390,163,23.0
1390,179,7.0
1390,204,6.0
1390,206,3.0
1390,237,4.0
1390,240,4.0
1390,311,2.0
1390,321,8.0
1390,383,545.0
1390,435,14810.0
1390,485,288.0
1390,506,1.0
1390,534,10.0
1390,588,18.0
1390,685,91.0
1390,719,1089.0
1390,731,5.0
1390,872,5.0
1390,875,1786.0
1390,944,4.0
1390,1047,26.0
1390,1068,46261.0
1390,1112,6.0
1390,1176,7.0
1390,1200,54758.0
1390,1264,24.0
1390,1339,2.0
1390,1374,1.0
1390,1411,4.0
1390,1421,5.0
1390,1474,5.0
1390,1645,3.0
1390,1752,1.0
1390,1837,3.0
1391,32,211.0
1391,41,66598.0
1391,75,156.0
1391,114,516008.0
1391,145,12483.0
1391,169,75.0
1391,206,4826.0
1391,215,176815.0
1391,239,17538.0
1391,240,16.0
1391,246,129322.0
1391,258,18361.0
1391,311,91448.0
1391,317,219998.0
1391,321,58254.0
1391,356,69366.0
1391,381,681.0
1391,383,71730.0
1391,389,21424.0
1391,391,101889.0
1391,432,120.0
1391,435,270965.0
1391,439,45217.0
1391,452,8.0
1391,496,146.0
1391,500,190680.0
1391,502,9837.0
1391,534,18937.0
1391,543,177.0
1391,585,64.0
1391,609,2019.0
1391,610,105.0
1391,613,4707.0
1391,685,61648.0
1391,698,4.0
1391,709,3272.0
1391,711,102933.0
1391,731,97058.0
1391,749,11682.0
1391,766,175446.0
1391,872,362.0
1391,875,1940.0
1391,877,732.0
1391,902,41218.0
1391,918,5.0
1391,978,7849.0
1391,982,116343.0
1391,989,160037.0
1391,994,9390.0
1391,997,4.0
1391,1011,3070.0
1391,1016,44110.0
1391,1022,71964.0
1391,1068,161925.0
1391,1082,865.0
1391,1109,60.0
1391,1162,430.0
1391,1185,199.0
1391,1189,4.0
1391,1200,189334.0
1391,1201,357.0
1391,1240,118.0
1391,1252,147281.0
1391,1255,475.0
1391,1264,58086.0
1391,1320,8310.0
1391,1328,724.0
1391,1353,1574.0
1391,1359,219.0
1391,1372,4.0
1391,1376,485.0
1391,1403,127.0
1391,1405,218.0
1391,1411,55.0
1391,1426,684.0
1391,1433,445.0
1391,1437,409.0
1391,1456,2.0
1391,1470,9.0
1391,1480,18.0
1391,1485,453.0
1391,1517,52544.0
1391,1549,304.0
1391,1611,9.0
1391,1628,19.0
1391,1630,71.0
1391,1664,542.0
1391,1820,2310.0
1391,1828,4.0
1391,1837,56078.0
1391,1847,29.0
1392,114,7781.0
1392,500,588.0
1392,711,20994.0
1392,1016,60.0
1394,215,39.0
1394,311,8.0
1394,709,12592.0
1394,766,8572.0
1395,215,5453.0
1395,545,2.0
1395,685,3.0
1397,500,2956.0
1397,766,2472.0
1399,240,5.0
1400,123,3.0
1400,240,3.0
1400,875,2.0
1400,1350,5.0
1401,123,36.0
1401,240,63.0
1401,391,33001.0
1401,683,4.0
1401,877,10588.0
1401,1408,1.0
1401,1630,6.0
1402,52,97.0
1402,114,42118.0
1402,133,514.0
1402,391,26116.0
1402,500,7416.0
1402,685,66.0
1402,686,275.0
1402,709,96047.0
1402,711,103448.0
1402,766,85153.0
1402,877,165662.0
1402,982,11070.0
1402,1016,81243.0
1402,1200,5257.0
1402,1405,617.0
1402,1437,55060.0
1403,30,3.0
1403,32,66263.0
1403,75,19.0
1403,82,320.0
1403,86,295.0
1403,108,1.0
1403,112,143.0
1403,114,358552.0
1403,123,68414.0
1403,133,1224.0
1403,145,4349.0
1403,156,182.0
1403,158,1.0
1403,169,2333.0
1403,173,76.0
1403,196,18233.0
1403,206,45932.0
1403,211,4457.0
1403,215,71584.0
1403,239,1440.0
1403,240,12.0
1403,246,85848.0
1403,266,5.0
1403,300,141.0
1403,311,4086.0
1403,317,96568.0
1403,321,1579.0
1403,334,74.0
1403,335,123.0
1403,356,37479.0
1403,379,36166.0
1403,381,383.0
1403,383,8970.0
1403,389,570752.0
1403,391,394351.0
1403,435,112177.0
1403,478,24517.0
1403,500,162599.0
1403,505,20.0
1403,510,55.0
1403,512,114.0
1403,526,2822.0
1403,543,3820.0
1403,545,1.0
1403,548,41.0
1403,579,1.0
1403,585,1836.0
1403,595,12.0
1403,674,96406.0
1403,683,66989.0
1403,686,48.0
1403,691,126.0
1403,709,176185.0
1403,711,322877.0
1403,716,167.0
1403,719,771.0
1403,731,7303.0
1403,749,278.0
1403,758,7.0
1403,759,156.0
1403,760,775.0
1403,766,224045.0
1403,874,121.0
1403,875,375333.0
1403,877,407629.0
1403,879,179.0
1403,902,833.0
1403,903,185.0
1403,907,127.0
1403,910,1286.0
1403,918,263.0
1403,926,959.0
1403,939,119.0
1403,963,567.0
1403,964,131.0
1403,978,63265.0
1403,982,8655.0
1403,988,169.0
1403,989,150544.0
1403,994,13809.0
1403,997,3773.0
1403,1011,1786.0
1403,1016,474.0
1403,1022,46324.0
1403,1061,7723.0
1403,1068,188113.0
1403,1072,5106.0
1403,1081,32.0
1403,1139,720.0
1403,1162,380268.0
1403,1171,27529.0
1403,1176,575.0
1403,1185,2649.0
1403,1189,46.0
1403,1200,402021.0
1403,1201,425.0
1403,1240,145965.0
1403,1245,2.0
1403,1252,135313.0
1403,1255,618849.0
1403,1258,55.0
1403,1264,2233.0
1403,1313,117.0
1403,1320,3133.0
1403,1322,4247.0
1403,1324,118.0
1403,1353,3678.0
1403,1372,59974.0
1403,1391,176.0
1403,1405,59562.0
1403,1406,5.0
1403,1426,1967.0
1403,1433,343217.0
1403,1437,737815.0
1403,1456,321358.0
1403,1457,37227.0
1403,1470,209637.0
1403,1480,357744.0
1403,1517,31550.0
1403,1613,6840.0
1403,1614,21.0
1403,1628,3143.0
1403,1630,92914.0
1403,1664,84.0
1403,1752,248.0
1403,1773,142.0
1403,1822,27987.0
1403,1831,27866.0
1403,1835,8.0
1403,1837,19250.0
1404,52,57.0
1404,114,28764.0
1404,133,369.0
1404,215,381.0
1404,500,6423.0
1404,526,19803.0
1404,711,41829.0
1404,766,9831.0
1404,936,56.0
1404,1016,115670.0
1404,1072,2105.0
1404,1252,58.0
1404,1405,415.0
1405,32,18519.0
1405,41,117.0
1405,52,308.0
1405,60,5.0
1405,75,1366.0
1405,82,1522.0
1405,114,450295.0
1405,123,112.0
1405,133,96.0
1405,145,746.0
1405,158,7.0
1405,169,1714.0
1405,206,60498.0
1405,211,189.0
1405,215,4284.0
1405,234,58.0
1405,239,239.0
1405,240,3211.0
1405,246,107469.0
1405,251,21.0
1405,290,4.0
1405,293,64.0
1405,311,732.0
1405,317,81542.0
1405,321,1459.0
1405,334,341.0
1405,343,66.0
1405,345,441.0
1405,356,7381.0
1405,357,31.0
1405,373,89.0
1405,379,326963.0
1405,381,1101.0
1405,383,4658.0
1405,389,234326.0
1405,391,580089.0
1405,432,2.0
1405,435,73659.0
1405,452,43.0
1405,478,72508.0
1405,485,2341.0
1405,500,60820.0
1405,506,102.0
1405,507,122.0
1405,526,1982.0
1405,576,68.0
1405,585,1021.0
1405,609,900.0
1405,613,71.0
1405,619,59.0
1405,622,16.0
1405,625,504.0
1405,626,3.0
1405,683,142536.0
1405,686,38209.0
1405,709,41557.0
1405,711,359465.0
1405,716,636.0
1405,719,2283.0
1405,727,154.0
1405,731,1816.0
1405,749,401.0
1405,759,2887.0
1405,760,2303.0
1405,766,8247.0
1405,812,19.0
1405,872,636.0
1405,875,143381.0
1405,877,108486.0
1405,879,18.0
1405,899,3.0
1405,902,8427.0
1405,903,62.0
1405,918,5464.0
1405,938,4.0
1405,964,1137.0
1405,970,7.0
1405,978,6632.0
1405,982,71407.0
1405,988,324.0
1405,989,67704.0
1405,994,54810.0
1405,997,54017.0
1405,998,4.0
1405,1001,61.0
1405,1011,357.0
1405,1016,186.0
1405,1022,2189.0
1405,1029,192.0
1405,1047,270.0
1405,1068,64010.0
1405,1072,10924.0
1405,1081,5674.0
1405,1139,1006.0
1405,1162,5066.0
1405,1176,8192.0
1405,1185,1562.0
1405,1189,2858.0
1405,1200,157591.0
1405,1201,804.0
1405,1231,50.0
1405,1240,3196.0
1405,1252,8660.0
1405,1255,195576.0
1405,1264,1824.0
1405,1270,23.0
1405,1297,24.0
1405,1304,136.0
1405,1320,821.0
1405,1322,140.0
1405,1339,121.0
1405,1350,1.0
1405,1353,1833.0
1405,1359,142.0
1405,1372,3068.0
1405,1391,89.0
1405,1402,565.0
1405,1403,56131.0
1405,1404,703.0
1405,1406,35.0
1405,1408,257.0
1405,1426,114.0
1405,1433,4161.0
1405,1437,20494.0
1405,1456,5371.0
1405,1470,54807.0
1405,1480,6491.0
1405,1485,3831.0
1405,1517,12478.0
1405,1541,129.0
1405,1568,67.0
1405,1579,370.0
1405,1613,36316.0
1405,1628,5657.0
1405,1630,1915.0
1405,1645,46.0
1405,1664,949.0
1405,1837,171.0
1406,29,19.0
1406,41,447.0
1406,60,89.0
1406,114,313406.0
1406,123,220.0
1406,126,19.0
1406,127,51.0
1406,145,39.0
1406,206,125.0
1406,215,145.0
1406,234,56.0
1406,239,74.0
1406,240,2.0
1406,246,803.0
1406,258,33.0
1406,296,146.0
1406,311,627.0
1406,317,159820.0
1406,321,94.0
1406,356,4550.0
1406,381,167.0
1406,383,5786.0
1406,391,39328.0
1406,435,26192.0
1406,496,42.0
1406,500,33556.0
1406,508,7.0
1406,526,1225.0
1406,534,4.0
1406,539,1.0
1406,560,57.0
1406,609,960.0
1406,612,13.0
1406,618,2.0
1406,631,32.0
1406,709,50521.0
1406,711,34585.0
1406,716,41.0
1406,725,132.0
1406,727,11.0
1406,759,49.0
1406,760,1.0
1406,766,43.0
1406,872,8.0
1406,902,34810.0
1406,918,72.0
1406,972,20.0
1406,978,480.0
1406,988,28.0
1406,989,74.0
1406,994,560.0
1406,1016,9485.0
1406,1022,788.0
1406,1068,265.0
1406,1072,365.0
1406,1176,6.0
1406,1185,46.0
1406,1200,46452.0
1406,1201,41.0
1406,1251,147.0
1406,1252,28462.0
1406,1256,48.0
1406,1264,417.0
1406,1277,11.0
1406,1316,7.0
1406,1319,2.0
1406,1328,48.0
1406,1353,120.0
1406,1359,101.0
1406,1405,9.0
1406,1426,495.0
1406,1517,353.0
1406,1567,28.0
1406,1631,45.0
1406,1644,57.0
1406,1664,62.0
1406,1682,80.0
1406,1783,18.0
1406,1820,44.0
1406,1828,2.0
1406,1837,39.0
1408,32,295.0
1408,110,2.0
1408,123,62.0
1408,158,164.0
1408,240,3.0
1408,251,1.0
1408,334,56.0
1408,379,5.0
1408,389,72678.0
1408,428,13.0
1408,432,2.0
1408,478,160.0
1408,510,56.0
1408,585,42.0
1408,595,15.0
1408,685,1.0
1408,719,194.0
1408,828,8.0
1408,875,7.0
1408,877,123177.0
1408,893,2.0
1408,1022,78.0
1408,1067,63.0
1408,1109,11.0
1408,1240,4061.0
1408,1255,69018.0
1408,1313,93.0
1408,1352,33.0
1408,1401,2.0
1408,1405,136.0
1408,1426,75.0
1408,1433,21359.0
1408,1437,51155.0
1408,1456,5887.0
1408,1470,19188.0
1408,1480,13700.0
1408,1519,13.0
1408,1524,7.0
1408,1630,453.0
1408,1646,1.0
1408,1654,1.0
1408,1821,1.0
1408,1822,7.0
1409,1462,2268.0
1409,1522,9.0
1409,1523,17.0
1410,1573,2.0
1410,1837,4.0
1411,75,6.0
1411,114,33529.0
1411,133,8582.0
1411,145,115.0
1411,149,143.0
1411,164,5.0
1411,206,41.0
1411,215,27.0
1411,237,114.0
1411,239,21.0
1411,246,162.0
1411,256,31.0
1411,290,33.0
1411,293,13.0
1411,307,59.0
1411,311,14310.0
1411,334,148.0
1411,344,25.0
1411,356,31594.0
1411,435,71742.0
1411,476,13.0
1411,478,192.0
1411,489,6.0
1411,496,4.0
1411,500,144.0
1411,560,54.0
1411,588,36.0
1411,609,527.0
1411,618,51.0
1411,635,45.0
1411,691,1.0
1411,709,112.0
1411,719,293.0
1411,731,46.0
1411,875,15491.0
1411,877,148.0
1411,902,150.0
1411,947,29.0
1411,978,79.0
1411,989,2.0
1411,994,197.0
1411,1037,6.0
1411,1053,5.0
1411,1068,17154.0
1411,1072,188.0
1411,1176,19.0
1411,1200,79180.0
1411,1252,36.0
1411,1258,20202.0
1411,1264,253.0
1411,1320,51.0
1411,1353,108.0
1411,1359,20.0
1411,1406,12.0
1411,1426,155.0
1411,1435,19650.0
1411,1437,148.0
1411,1438,3.0
1411,1549,88.0
1411,1573,99.0
1411,1596,156.0
1411,1611,166.0
1411,1613,25.0
1411,1617,70.0
1411,1626,55.0
1411,1628,183.0
1411,1645,23.0
1411,1664,270.0
1411,1802,4.0
1411,1820,26.0
1411,1828,4.0
1411,1837,24.0
1412,1837,3.0
1413,32,535.0
1413,123,25.0
1413,389,6.0
1413,432,6.0
1413,478,102.0
1413,877,36189.0
1413,994,2.0
1413,1255,58694.0
1413,1304,2.0
1413,1352,1.0
1413,1372,1.0
1413,1405,16.0
1413,1437,33608.0
1413,1470,10.0
1413,1630,4.0
1414,126,30.0
1414,239,1.0
1414,317,28740.0
1414,801,9.0
1414,902,4.0
1414,1252,36701.0
1416,27,6.0
1416,65,2.0
1416,71,2.0
1416,88,29726.0
1416,227,2279.0
1416,231,860.0
1416,505,2959.0
1416,559,9.0
1416,1144,1211.0
1416,1186,20.0
1416,1217,158.0
1416,1659,8.0
1416,1690,79.0
1417,126,6.0
1417,134,3.0
1417,169,123.0
1417,203,94.0
1417,215,27.0
1417,246,31.0
1417,256,35.0
1417,300,180.0
1417,321,217.0
1417,322,202.0
1417,335,28.0
1417,361,4.0
1417,381,29.0
1417,383,92.0
1417,435,43958.0
1417,709,33261.0
1417,731,88.0
1417,870,112.0
1417,872,266.0
1417,876,24.0
1417,972,7.0
1417,978,72.0
1417,988,42.0
1417,989,39.0
1417,1066,114.0
1417,1068,147.0
1417,1200,189.0
1417,1252,62509.0
1417,1264,2.0
1417,1308,27.0
1417,1374,32.0
1417,1462,159.0
1417,1567,50.0
1417,1613,539.0
1417,1629,29.0
1417,1785,124.0
1417,1828,2.0
1418,123,4.0
1418,240,6.0
1418,510,6.0
1418,877,8.0
1419,1573,4.0
1420,240,26.0
1420,507,3.0
1420,719,1040.0
1420,875,38784.0
1420,903,10776.0
1421,114,55894.0
1421,215,5.0
1421,391,56083.0
1421,727,5.0
1421,766,55795.0
1421,877,30327.0
1421,1016,152869.0
1421,1573,3.0
1422,122,43.0
1422,152,2734.0
1422,482,169.0
1422,604,1.0
1422,684,564.0
1422,830,88.0
1422,844,78.0
1422,851,1.0
1422,860,3.0
1422,862,10.0
1422,977,2.0
1422,1030,32.0
1422,1048,156.0
1422,1146,4.0
1422,1190,4.0
1422,1290,61.0
1422,1310,5.0
1422,1387,7.0
1422,1476,1.0
1422,1544,35.0
1422,1677,154.0
1422,1746,3.0
1423,899,4.0
1423,1437,4.0
1423,1456,4.0
1423,1573,2.0
1424,1016,9270.0
1425,1068,5.0
1426,29,35.0
1426,32,91.0
1426,39,29.0
1426,41,826.0
1426,52,48.0
1426,75,131.0
1426,114,196548.0
1426,123,25.0
1426,127,37.0
1426,137,29.0
1426,145,1014.0
1426,169,31576.0
1426,206,28.0
1426,215,473.0
1426,234,26.0
1426,239,44.0
1426,240,633.0
1426,246,108324.0
1426,251,25.0
1426,256,96.0
1426,258,4.0
1426,290,4.0
1426,296,350.0
1426,300,217.0
1426,307,121.0
1426,311,36213.0
1426,313,44.0
1426,317,126729.0
1426,321,52.0
1426,334,577.0
1426,344,2.0
1426,353,578.0
1426,356,42783.0
1426,375,1.0
1426,379,321.0
1426,383,37867.0
1426,389,49268.0
1426,391,109379.0
1426,432,53.0
1426,435,69375.0
1426,450,23.0
1426,452,25.0
1426,478,234.0
1426,494,150.0
1426,496,27.0
1426,500,30402.0
1426,506,17.0
1426,508,91.0
1426,526,1341.0
1426,539,2.0
1426,548,25.0
1426,565,42.0
1426,588,27.0
1426,609,2.0
1426,618,10.0
1426,619,26.0
1426,683,4124.0
1426,685,3.0
1426,686,11.0
1426,709,162.0
1426,711,66553.0
1426,716,370.0
1426,719,226.0
1426,727,312.0
1426,731,354.0
1426,749,176.0
1426,759,19.0
1426,760,331.0
1426,766,50.0
1426,872,87.0
1426,875,41381.0
1426,877,2397.0
1426,879,11.0
1426,902,30792.0
1426,918,1089.0
1426,926,38.0
1426,940,3.0
1426,959,49.0
1426,964,43.0
1426,978,2735.0
1426,982,44347.0
1426,988,382.0
1426,989,140349.0
1426,994,44111.0
1426,1011,1293.0
1426,1016,14555.0
1426,1022,13576.0
1426,1053,8.0
1426,1066,64.0
1426,1068,51785.0
1426,1072,1620.0
1426,1101,95.0
1426,1162,222.0
1426,1176,2442.0
1426,1185,93.0
1426,1189,1870.0
1426,1191,13.0
1426,1200,149873.0
1426,1201,441.0
1426,1231,421.0
1426,1240,735.0
1426,1244,34.0
1426,1252,37488.0
1426,1255,38622.0
1426,1256,41.0
1426,1258,329.0
1426,1264,292.0
1426,1277,32.0
1426,1313,282.0
1426,1316,47.0
1426,1320,266.0
1426,1328,2.0
1426,1353,9.0
1426,1359,170.0
1426,1372,497.0
1426,1376,11.0
1426,1391,125.0
1426,1403,709.0
1426,1405,435.0
1426,1406,42.0
1426,1408,75.0
1426,1411,96.0
1426,1433,774.0
1426,1437,179.0
1426,1456,407.0
1426,1480,355.0
1426,1485,94.0
1426,1504,118.0
1426,1517,53001.0
1426,1520,4.0
1426,1549,193.0
1426,1573,178.0
1426,1596,50.0
1426,1613,43173.0
1426,1628,171.0
1426,1630,534.0
1426,1641,9.0
1426,1645,8.0
1426,1664,550.0
1426,1700,79.0
1426,1752,41.0
1426,1820,5.0
1426,1823,16.0
1426,1837,139.0
1427,628,12015.0
1427,674,516.0
1427,1378,67.0
1428,240,66.0
1428,874,24.0
1428,1189,10.0
1428,1255,12.0
1428,1418,4.0
1428,1482,8.0
1428,1573,3.0
1429,70,44.0
1429,88,3677.0
1429,264,261.0
1429,402,29.0
1429,440,146.0
1429,726,9.0
1429,793,2.0
1429,804,1.0
1429,854,67.0
1429,1129,14.0
1429,1181,7.0
1429,1489,15.0
1430,52,174.0
1430,114,33176.0
1430,215,42022.0
1430,218,1117.0
1430,224,3.0
1430,246,1743.0
1430,296,6.0
1430,356,179.0
1430,500,84693.0
1430,526,109301.0
1430,709,115.0
1430,766,335567.0
1430,877,70.0
1430,902,943.0
1430,982,43767.0
1430,1016,223788.0
1430,1201,3.0
1430,1252,18201.0
1430,1298,210.0
1430,1405,52.0
1430,1462,180916.0
1431,193,13.0
1432,155,22.0
1432,176,740.0
1432,268,1.0
1432,371,6.0
1432,389,2606.0
1432,397,34.0
1432,574,6.0
1432,582,1.0
1432,1449,13.0
1433,30,6.0
1433,32,51365.0
1433,37,61.0
1433,40,5703.0
1433,53,433.0
1433,70,868.0
1433,74,3.0
1433,75,224.0
1433,80,28531.0
1433,82,65.0
1433,86,105231.0
1433,88,657181.0
1433,114,484895.0
1433,123,51598.0
1433,145,159.0
1433,158,17.0
1433,169,760.0
1433,176,45509.0
1433,188,5647.0
1433,189,57.0
1433,196,94932.0
1433,206,25358.0
1433,211,186775.0
1433,215,137802.0
1433,239,1501.0
1433,240,134093.0
1433,246,53809.0
1433,251,37539.0
1433,258,160.0
1433,266,60486.0
1433,269,1774.0
1433,299,1.0
1433,310,1.0
1433,311,24328.0
1433,313,97.0
1433,317,103253.0
1433,321,91.0
1433,334,28.0
1433,343,14.0
1433,353,11321.0
1433,356,52247.0
1433,379,21390.0
1433,383,99383.0
1433,389,702773.0
1433,391,491031.0
1433,432,1.0
1433,435,198261.0
1433,449,44980.0
1433,452,41.0
1433,466,141.0
1433,478,1487.0
1433,485,2368.0
1433,494,54248.0
1433,500,272900.0
1433,505,125916.0
1433,506,1.0
1433,507,36275.0
1433,510,40500.0
1433,512,424.0
1433,526,1780.0
1433,543,69287.0
1433,579,501.0
1433,585,461930.0
1433,610,162.0
1433,620,1286.0
1433,622,21200.0
1433,665,1638.0
1433,669,14558.0
1433,674,307079.0
1433,683,3982.0
1433,691,248.0
1433,709,156120.0
1433,711,385481.0
1433,715,116689.0
1433,716,306.0
1433,718,7275.0
1433,719,3772.0
1433,731,365.0
1433,749,1141.0
1433,757,1.0
1433,758,77.0
1433,759,2.0
1433,760,1547.0
1433,766,259664.0
1433,775,123633.0
1433,801,29584.0
1433,813,30958.0
1433,828,55307.0
1433,847,61194.0
1433,875,532793.0
1433,877,737706.0
1433,879,36.0
1433,902,336.0
1433,903,143329.0
1433,910,83977.0
1433,911,52963.0
1433,918,64.0
1433,925,59.0
1433,926,611.0
1433,956,21905.0
1433,963,82.0
1433,970,21.0
1433,978,63033.0
1433,982,99068.0
1433,989,107547.0
1433,994,46283.0
1433,997,5575.0
1433,998,166.0
1433,1000,34421.0
1433,1016,53760.0
1433,1022,57891.0
1433,1035,383.0
1433,1061,12.0
1433,1067,57875.0
1433,1068,505417.0
1433,1072,1789.0
1433,1082,5.0
1433,1092,1338.0
1433,1101,2.0
1433,1106,10428.0
1433,1139,151422.0
1433,1162,380937.0
1433,1171,166138.0
1433,1176,2533.0
1433,1185,1684.0
1433,1189,135454.0
1433,1200,628342.0
1433,1201,202.0
1433,1214,622.0
1433,1231,226.0
1433,1240,455812.0
1433,1243,51050.0
1433,1252,117519.0
1433,1255,554130.0
1433,1264,941.0
1433,1297,94766.0
1433,1300,4714.0
1433,1304,91603.0
1433,1313,117.0
1433,1318,33235.0
1433,1320,88.0
1433,1322,39166.0
1433,1324,162.0
1433,1339,140.0
1433,1350,6955.0
1433,1352,47905.0
1433,1353,3335.0
1433,1365,162.0
1433,1372,106457.0
1433,1391,326.0
1433,1403,342033.0
1433,1405,6468.0
1433,1408,22070.0
1433,1426,34.0
1433,1437,681887.0
1433,1454,3232.0
1433,1455,27037.0
1433,1456,289249.0
1433,1457,27929.0
1433,1470,370183.0
1433,1480,290858.0
1433,1485,286028.0
1433,1517,64178.0
1433,1521,24512.0
1433,1524,8539.0
1433,1534,747.0
1433,1549,157.0
1433,1613,2901.0
1433,1614,65127.0
1433,1628,1442.0
1433,1630,49887.0
1433,1736,3631.0
1433,1752,77.0
1433,1762,2689.0
1433,1773,55786.0
1433,1788,50304.0
1433,1790,49476.0
1433,1822,193646.0
1433,1831,73584.0
1433,1834,85569.0
1433,1837,31967.0
1433,1838,1.0
1435,29,3439.0
1435,60,585.0
1435,63,43.0
1435,117,11506.0
1435,134,1642.0
1435,145,334.0
1435,160,2305.0
1435,164,23847.0
1435,170,7273.0
1435,210,557.0
1435,215,145.0
1435,225,4777.0
1435,290,19414.0
1435,300,17058.0
1435,356,135.0
1435,364,502.0
1435,382,170.0
1435,403,10939.0
1435,432,3878.0
1435,476,15586.0
1435,481,6869.0
1435,506,13761.0
1435,548,12493.0
1435,560,18180.0
1435,588,279.0
1435,597,20565.0
1435,609,2067.0
1435,613,3022.0
1435,618,17233.0
1435,619,2606.0
1435,653,7292.0
1435,693,2516.0
1435,711,328.0
1435,716,164.0
1435,727,13757.0
1435,731,134.0
1435,801,9087.0
1435,875,84.0
1435,878,531.0
1435,899,1274.0
1435,908,55292.0
1435,966,63561.0
1435,994,322.0
1435,998,9518.0
1435,1016,66.0
1435,1072,127.0
1435,1109,98.0
1435,1113,4769.0
1435,1137,275.0
1435,1185,344.0
1435,1202,4953.0
1435,1219,15267.0
1435,1227,45.0
1435,1230,23159.0
1435,1246,1717.0
1435,1258,140.0
1435,1264,190.0
1435,1356,19733.0
1435,1374,15676.0
1435,1391,45.0
1435,1411,19020.0
1435,1438,1849.0
1435,1450,213.0
1435,1517,170.0
1435,1567,129.0
1435,1611,14719.0
1435,1617,1759.0
1435,1628,41.0
1435,1645,2075.0
1435,1664,1464.0
1435,1752,14929.0
1435,1795,2449.0
1435,1810,175.0
1435,1837,5.0
1437,32,22667.0
1437,40,50389.0
1437,69,57035.0
1437,75,577.0
1437,82,50.0
1437,86,106545.0
1437,88,18890.0
1437,108,4808.0
1437,112,151.0
1437,114,545268.0
1437,123,89569.0
1437,145,1752.0
1437,158,16449.0
1437,169,129.0
1437,206,2156.0
1437,211,56637.0
1437,215,502060.0
1437,220,4.0
1437,226,2415.0
1437,239,410.0
1437,240,70152.0
1437,246,52707.0
1437,251,8756.0
1437,253,1.0
1437,262,82.0
1437,266,133684.0
1437,271,13280.0
1437,299,22984.0
1437,310,2.0
1437,311,64069.0
1437,317,230767.0
1437,321,2403.0
1437,334,14567.0
1437,336,26.0
1437,353,6093.0
1437,356,77393.0
1437,379,2484.0
1437,381,321.0
1437,383,4843.0
1437,389,767646.0
1437,391,502900.0
1437,432,375.0
1437,435,190215.0
1437,439,12107.0
1437,444,104858.0
1437,462,24.0
1437,478,3315.0
1437,494,96980.0
1437,500,428085.0
1437,503,314.0
1437,504,1.0
1437,507,38099.0
1437,510,85.0
1437,520,44.0
1437,526,104896.0
1437,543,265728.0
1437,548,11.0
1437,579,20980.0
1437,585,37713.0
1437,588,40.0
1437,594,51.0
1437,615,1709.0
1437,618,156.0
1437,631,43.0
1437,644,11.0
1437,665,385466.0
1437,672,10193.0
1437,674,587781.0
